240817
96348984;BABY 2                                  ;        8000;        8000;        8000;CJD;
96350610;BABY                                    ;       15000;       15000;       15000;CJD;
96351330;BABY 2                                  ;       15000;       15000;       15000;CJD;
96352205;BABY 2                                  ;        9000;        9000;        9000;CJD;
96352264;BABY 2                                  ;        9000;        9000;        9000;CJD;
96353333;BABY 2                                  ;       11000;       11000;       11000;CJD;
96368233;EST.GOTAS                               ;      129000;      129000;      129000;CJD;
96390166;TRIBAL                                  ;      785000;      785000;      785000;CJD;
96407425;TROPICAL                                ;       85000;       85000;       85000;CJD;
96419750;INF GOTAS                               ;       99000;       99000;       99000;CJD;
96419920;KNOT                                    ;      289000;      289000;      289000;CJD;
96432624;INF GOTAS                               ;      125000;      125000;      125000;CJD;
96433493;ELOS PORT                               ;       35000;       35000;       35000;CJD;
96433590;ARGOLAS 2                               ;       55000;       55000;       55000;CJD;
96433841;RAINBOW                                 ;      539000;      539000;      539000;CJD;
96436999;ROUND                                   ;      139000;      139000;      139000;CJD;
96437588;GRECIA                                  ;       89000;       89000;       89000;CJD;
96437600;AL.INTEIRA                              ;      499000;      499000;      499000;CJD;
96438010;CELEBS                                  ;      165000;      165000;      165000;CJD;
96438177;ROUND                                   ;       45000;       45000;       45000;CJD;
96438290;M.ALIAN€A                               ;      405000;      405000;      405000;CJD;
96438312;PROMISE                                 ;      155000;      155000;      155000;CJD;
96438380;KNOT                                    ;      109000;      109000;      109000;CJD;
96438410;RAINBOW                                 ;      539000;      539000;      539000;CJD;
96438428;AL.INTEIRA                              ;      195000;      195000;      195000;CJD;
96438649;MELLOW                                  ;      269000;      269000;      269000;CJD;
96438657;PROMISE                                 ;      879000;      879000;      879000;CJD;
96438681;AL.INTEIRA                              ;      249000;      249000;      249000;CJD;
96438770;AL.INTEIRA                              ;      195000;      195000;      195000;CJD;
96439173;HONEY                                   ;      355000;      355000;      355000;CJD;
96439238;LUM IMP                                 ;      449000;      449000;      449000;CJD;
96439254;TROPICAL                                ;       55000;       55000;       55000;CJD;
96443294;KNOT                                    ;      129000;      129000;      129000;CJD;
96444827;BOMBE                                   ;      275000;      275000;      275000;CJD;
96444894;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96444908;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96445939;ARGOLAS 2                               ;       55000;       55000;       55000;CJD;
96446218;ARGOLAS 2                               ;       55000;       55000;       55000;CJD;
96448202;ARGOLAS 2                               ;       35000;       35000;       35000;CJD;
96449489;ARGOLAS 2                               ;       35000;       35000;       35000;CJD;
96450487;PAND FLORA                              ;      649000;      649000;      649000;CJD;
96450720;BOMBE                                   ;      275000;      275000;      275000;CJD;
96450754;GRECIA                                  ;       99000;       99000;       99000;CJD;
96451041;KNOT                                    ;      565000;      565000;      565000;CJD;
96452110;ARGOLAS 2                               ;       55000;       55000;       55000;CJD;
96452129;ELOS PORT                               ;       39000;       39000;       39000;CJD;
96452390;DALI                                    ;      159000;      159000;      159000;CJD;
96452480;VENEZIANA                               ;      129000;      129000;      129000;CJD;
96452668;M.ALIAN€A                               ;      145000;      145000;      145000;CJD;
96452757;ESTEIRA                                 ;       65000;       65000;       65000;CJD;
96452765;HONEY                                   ;       79000;       79000;       79000;CJD;
96452773;HONEY                                   ;       79000;       79000;       79000;CJD;
96452781;KNOT                                    ;       49000;       49000;       49000;CJD;
96452870;ARGOLAS                                 ;       59000;       59000;       59000;CJD;
96452960;KNOT                                    ;       49000;       49000;       49000;CJD;
96453079;SINGAPURA                               ;       49000;       49000;       49000;CJD;
96453087;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96453176;KNOT                                    ;      119000;      119000;      119000;CJD;
96453729;AL.INTEIRA                              ;       59000;       59000;       59000;CJD;
96453796;BOMBE                                   ;      149000;      149000;      149000;CJD;
96453826;COLONIAL                                ;       29000;       29000;       29000;CJD;
96453850;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96454180;SINGAPURA                               ;       65000;       65000;       65000;CJD;
96454300;INCA                                    ;       59000;       59000;       59000;CJD;
96455578;MODERNISTA                              ;     1599000;     1599000;     1599000;CJD;
96456230;BAMBU                                   ;       59000;       59000;       59000;CJD;
96456345;BAMBU                                   ;       59000;       59000;       59000;CJD;
96456493;BAMBU                                   ;       59000;       59000;       59000;CJD;
96456590;BAMBU                                   ;       59000;       59000;       59000;CJD;
96462370;MODERNISTA                              ;      715000;      715000;      715000;CJD;
96464593;VENEZIANA                               ;       45000;       45000;       45000;CJD;
96464720;VENEZIANA                               ;       45000;       45000;       45000;CJD;
96464755;VENEZIANA                               ;       45000;       45000;       45000;CJD;
96466863;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96467487;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96473924;VENEZIANA                               ;       49000;       49000;       49000;CJD;
96490918;MEDALHAS 2                              ;       15000;       15000;       15000;CJD;
96492422;MEDALHAS 2                              ;       15000;       15000;       15000;CJD;
96492430;MEDALHAS 2                              ;       15000;       15000;       15000;CJD;
96494140;MEDALHAS                                ;      149000;      149000;      149000;CJD;
96496827;TORGOEN                                 ;       18900;       18900;       18900;CJD;
96496894;KIRA                                    ;       45000;       45000;       45000;CJD;
96497041;HB136                                   ;      185000;      185000;      185000;CJD;
96497106;HERITAGE R                              ;       39000;       39000;       39000;CJD;
96497327;TORGOEN                                 ;       18900;       18900;       18900;CJD;
96497432;KIRA                                    ;       45000;       45000;       45000;CJD;
96498331;HERIT                                   ;       39000;       39000;       39000;CJD;
96498463;SOFT                                    ;      325000;      325000;      325000;CJD;
96498650;SOFT                                    ;      225000;      225000;      225000;CJD;
96498773;LEXINGTON                               ;       39000;       39000;       39000;CJD;
96498820;MEADOW                                  ;       39000;       39000;       39000;CJD;
96498838;MONSIEUR                                ;       24500;       24500;       24500;CJD;
96498900;MAGMA                                   ;       59000;       59000;       59000;CJD;
96499060;HB136                                   ;      295000;      295000;      295000;CJD;
96499087;ORBE                                    ;       16900;       16900;       16900;CJD;
96499150;FLAGSTAFF                               ;       39000;       39000;       39000;CJD;
96499230;MOND                                    ;        8900;        8900;        8900;CJD;
96499346;HERITAGE T                              ;       39000;       39000;       39000;CJD;
96501120;B.FENDI                                 ;       85000;       85000;       85000;CJD;
96501448;LOUNGE                                  ;      135000;      135000;      135000;CJD;
96501650;CAMBRIDGE                               ;       39000;       39000;       39000;CJD;
96501936;B.FENDI                                 ;       65000;       65000;       65000;CJD;
96503416;B.FENDI                                 ;       65000;       65000;       65000;CJD;
96508205;MAMBO                                   ;       29000;       29000;       29000;CJD;
96510560;FOLKLORE                                ;       55000;       55000;       55000;CJD;
96510811;FOLKLORE                                ;       39000;       39000;       39000;CJD;
96511060;FOLKLORE                                ;       99000;       99000;       99000;CJD;
96511753;FOLKLORE                                ;      115000;      115000;      115000;CJD;
96512270;FOLKLORE                                ;      115000;      115000;      115000;CJD;
96512539;GRAFTON                                 ;       45000;       45000;       45000;CJD;
96512806;SOUL                                    ;       16900;       16900;       16900;CJD;
96512890;BUSSOLA                                 ;       29000;       29000;       29000;CJD;
96513136;IGNITION                                ;      155000;      155000;      155000;CJD;
96513144;BFC CHRONO                              ;       99000;       99000;       99000;CJD;
96513381;BRIGHTON                                ;       39000;       39000;       39000;CJD;
96513403;TORONTO                                 ;       29000;       29000;       29000;CJD;
96513519;YACHTIMER                               ;       79000;       79000;       79000;CJD;
96513594;HB101                                   ;      195000;      195000;      195000;CJD;
96513608;FAIRFAX                                 ;       39000;       39000;       39000;CJD;
96522976;CLAS.ROUND                              ;       55000;       55000;       55000;CJD;
96523301;BRIGHTON                                ;       39000;       39000;       39000;CJD;
96523352;UNI*                                    ;       14900;       14900;       14900;CJD;
96523441;SOUL                                    ;       16900;       16900;       16900;CJD;
96523514;IGNITION K                              ;       79000;       79000;       79000;CJD;
96523565;FRANKLIN                                ;       45000;       45000;       45000;CJD;
96523638;TONNEAU*                                ;       24500;       24500;       24500;CJD;
96526637;VX10                                    ;       45000;       45000;       45000;CJD;
96526726;BEACON                                  ;       45000;       45000;       45000;CJD;
96526831;CAMBRIDGE                               ;       39000;       39000;       39000;CJD;
96529067;IGNITION T                              ;      135000;      135000;      135000;CJD;
96529300;OGDEN                                   ;       45000;       45000;       45000;CJD;
96529377;HB135                                   ;      195000;      195000;      195000;CJD;
96529415;FRANKLIN                                ;       45000;       45000;       45000;CJD;
96530049;TURBO                                   ;       55000;       55000;       55000;CJD;
96530057;MEADOW                                  ;       39000;       39000;       39000;CJD;
96530448;G VD BRANC                              ;       33900;       33900;       33900;CJD;
96531002;STELLA                                  ;       59000;       59000;       59000;CJD;
96531371;OBLOCHRONO                              ;       95000;       95000;       95000;CJD;
96531908;BRIGHTON                                ;       39000;       39000;       39000;CJD;
96535652;BRIGHTON                                ;       45000;       45000;       45000;CJD;
96536985;HERITAGE T                              ;       39000;       39000;       39000;CJD;
96537000;IN.ROUND                                ;      135000;      135000;      135000;CJD;
96537019;WROXTON                                 ;       45000;       45000;       45000;CJD;
96538082;HERITAGE R                              ;       39000;       39000;       39000;CJD;
96538473;HERITAGE R                              ;       39000;       39000;       39000;CJD;
96538546;GENEVA                                  ;       39000;       39000;       39000;CJD;
96538597;BRIGHTON                                ;       39000;       39000;       39000;CJD;
96538643;MAGMA                                   ;       59000;       59000;       59000;CJD;
96539151;FLAGSTAFF                               ;       39000;       39000;       39000;CJD;
96539194;TONNEAU*                                ;       41500;       41500;       41500;CJD;
96539348;LOOP FENDI                              ;      109000;      109000;      109000;CJD;
96546557;VENEZIANA                               ;       89000;       89000;       89000;CJD;
96551763;MEDALHAS                                ;       19000;       19000;       19000;CJD;
96552816;MEDALHAS                                ;       32000;       32000;       32000;CJD;
96558059;MEDALHAS 2                              ;       19000;       19000;       19000;CJD;
96558920;MEDALHAS 2                              ;       25000;       25000;       25000;CJD;
96560193;MEDALHAS 2                              ;       25000;       25000;       25000;CJD;
96560215;MEDALHAS 2                              ;       25000;       25000;       25000;CJD;
96561254;MEDALHAS                                ;       25000;       25000;       25000;CJD;
96561823;MEDALHAS 2                              ;       29000;       29000;       29000;CJD;
96563680;MEDALHAS                                ;      199000;      199000;      199000;CJD;
96565110;MEDALHAS 2                              ;       21000;       21000;       21000;CJD;
96565322;MEDALHAS 2                              ;       21000;       21000;       21000;CJD;
96566175;REFLECTION                              ;       85000;       85000;       85000;CJD;
96566230;REFLECTION                              ;       85000;       85000;       85000;CJD;
96587415;VENEZIANA                               ;       39000;       39000;       39000;CJD;
96588853;VENEZIANA                               ;       39000;       39000;       39000;CJD;
96591757;ARGOLAS 2                               ;       39000;       39000;       39000;CJD;
96591846;ARGOLAS                                 ;       75000;       75000;       75000;CJD;
96592281;ARGOLAS 2                               ;       45000;       45000;       45000;CJD;
96592451;ARGOLAS 2                               ;       45000;       45000;       45000;CJD;
96592737;ARGOLAS 2                               ;        7000;        7000;        7000;CJD;
96592834;ARGOLAS 2                               ;        7000;        7000;        7000;CJD;
96593067;ARGOLAS 2                               ;       59000;       59000;       59000;CJD;
96593075;ARGOLAS 2                               ;       59000;       59000;       59000;CJD;
96597658;DELA A.BRO                              ;       89000;       89000;       89000;CJD;
96597763;DELA A.BRO                              ;       89000;       89000;       89000;CJD;
96597780;DELA A.BRO                              ;       89000;       89000;       89000;CJD;
96597968;DELA A.BRO                              ;       45000;       45000;       45000;CJD;
96635436;PAND FLORA                              ;      229000;      229000;      229000;CJD;
96635479;PAND FLORA                              ;      229000;      229000;      229000;CJD;
96640936;OMEGA                                   ;      399000;      399000;      399000;CJD;
96641576;OMEGA                                   ;      125000;      125000;      125000;CJD;
96643404;MAMA                                    ;       69000;       69000;       69000;CJD;
96644419;MAMA                                    ;       69000;       69000;       69000;CJD;
96644656;GROUMET                                 ;       85000;       85000;       85000;CJD;
96652810;CORRENTES                               ;       29000;       29000;       29000;CJD;
96653051;CORRENTES                               ;       45000;       45000;       45000;CJD;
96669322;ESCAMAS                                 ;       99000;       99000;       99000;CJD;
96673109;ESCAMAS                                 ;      145000;      145000;      145000;CJD;
96674121;ESCAMAS                                 ;      239000;      239000;      239000;CJD;
96674334;ESCAMAS                                 ;     1599000;     1599000;     1599000;CJD;
96678674;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96679450;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96679883;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96681772;VENEZIANA                               ;       65000;       65000;       65000;CJD;
96686502;KNOT                                    ;      199000;      199000;      199000;CJD;
96686642;KNOT                                    ;      199000;      199000;      199000;CJD;
96690666;HEART*                                  ;       25000;       25000;       25000;CJD;
96702346;ORIGENS 2                               ;      119000;      119000;      119000;CJD;
96716177;BOLINHA                                 ;       49000;       49000;       49000;CJD;
96725826;ILUSÃO                                  ;      365000;      365000;      365000;CJD;
96729163;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96729813;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96729830;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96729848;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96729970;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96731281;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96732237;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96737107;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96737115;VENEZIANA                               ;       59000;       59000;       59000;CJD;
96741384;VENEZIANA                               ;       49000;       49000;       49000;CJD;
96742348;VENEZIANA                               ;       49000;       49000;       49000;CJD;
96752491;LUMIERE                                 ;      149000;      149000;      149000;CJD;
96755679;GEO I                                   ;       35000;       35000;       35000;CJD;
96756896;LOGO-A-GO                               ;       45000;       45000;       45000;CJD;
96757191;LOGO-A-GO                               ;       45000;       45000;       45000;CJD;
96758341;PEEPSHOW                                ;       30000;       30000;       30000;CJD;
96759208;POP TOP                                 ;       25000;       25000;       25000;CJD;
96759461;GEO I                                   ;       28000;       28000;       28000;CJD;
96760559;PEEPSHOW                                ;       35000;       35000;       35000;CJD;
96761270;HEADLIGHT                               ;       55000;       55000;       55000;CJD;
96762195;ARGOLAS                                 ;      319000;      319000;      319000;CJD;
96762896;ARGOLAS                                 ;      215000;      215000;      215000;CJD;
96763566;ARGOLAS                                 ;      259000;      259000;      259000;CJD;
96763779;ARGOLAS                                 ;      259000;      259000;      259000;CJD;
96765143;AMOR PERFE                              ;       39000;       39000;       39000;CJD;
96765259;AMOR PERFE                              ;       39000;       39000;       39000;CJD;
96773669;TRANÇA                                  ;      275000;      275000;      275000;CJD;
96774177;TRANÇA                                  ;      285000;      285000;      285000;CJD;
96774703;TRANÇA                                  ;      279000;      279000;      279000;CJD;
96775157;TRANÇA                                  ;      199000;      199000;      199000;CJD;
96777079;TRANÇA                                  ;      629000;      629000;      629000;CJD;
96779500;BABY                                    ;       69000;       69000;       69000;CJD;
96787279;SOLIT. 2                                ;      239000;      239000;      239000;CJD;
96787406;SOLIT. 2                                ;      239000;      239000;      239000;CJD;
96788976;SOLIT. 2                                ;      215000;      215000;      215000;CJD;
96789719;FADA                                    ;       55000;       55000;       55000;CJD;
96789727;FADA                                    ;       55000;       55000;       55000;CJD;
96791268;AMOR PERFE                              ;       55000;       55000;       55000;CJD;
96791446;AMOR PERFE                              ;       55000;       55000;       55000;CJD;
96793180;AMOR PERFE                              ;      135000;      135000;      135000;CJD;
96793724;RAINBOW                                 ;      159000;      159000;      159000;CJD;
96795093;LENDAS                                  ;      849000;      849000;      849000;CJD;
96795638;LENDAS                                  ;      499000;      499000;      499000;CJD;
96800259;LUMIERE                                 ;      349000;      349000;      349000;CJD;
96802316;BAMBU                                   ;      299000;      299000;      299000;CJD;
96802634;BAMBU                                   ;      299000;      299000;      299000;CJD;
96803770;HEART*                                  ;      115000;      115000;      115000;CJD;
96803800;DREAMS                                  ;       19000;       19000;       19000;CJD;
96806036;MELLOW                                  ;      315000;      315000;      315000;CJD;
96806214;MELLOW                                  ;      315000;      315000;      315000;CJD;
96814624;JACKIE                                  ;       49000;       49000;       49000;CJD;
96814691;JACKIE                                  ;       49000;       49000;       49000;CJD;
96817372;VENEZIANA                               ;       85000;       85000;       85000;CJD;
96831421;ARGOLAS 2                               ;       19000;       19000;       19000;CJD;
96831570;ARGOLAS 2                               ;       19000;       19000;       19000;CJD;
96833920;JACKIE                                  ;       49000;       49000;       49000;CJD;
96833971;JACKIE                                  ;       49000;       49000;       49000;CJD;
96839597;JACKIE                                  ;       49000;       49000;       49000;CJD;
96839643;JACKIE                                  ;       49000;       49000;       49000;CJD;
96852348;LUMIERE                                 ;      319000;      319000;      319000;CJD;
96874422;TRIBAL                                  ;      209000;      209000;      209000;CJD;
96875062;BAMBU                                   ;      299000;      299000;      299000;CJD;
96882158;FADA                                    ;       55000;       55000;       55000;CJD;
96883596;FADA                                    ;       55000;       55000;       55000;CJD;
96885467;FADA                                    ;       55000;       55000;       55000;CJD;
96885610;FADA                                    ;       55000;       55000;       55000;CJD;
96887869;ORIGENS 2                               ;       99000;       99000;       99000;CJD;
96887931;ORIGENS 2                               ;       99000;       99000;       99000;CJD;
96889209;HEART*                                  ;      165000;      165000;      165000;CJD;
96889705;HEART*                                  ;      165000;      165000;      165000;CJD;
96889969;HEART*                                  ;      155000;      155000;      155000;CJD;
96890053;HEART*                                  ;      155000;      155000;      155000;CJD;
96891602;EST.GOTAS                               ;      255000;      255000;      255000;CJD;
96894466;AMOR PERFE                              ;       29000;       29000;       29000;CJD;
96894504;AMOR PERFE                              ;       29000;       29000;       29000;CJD;
96895276;AMOR PERFE                              ;       75000;       75000;       75000;CJD;
96895322;AMOR PERFE                              ;       75000;       75000;       75000;CJD;
96897260;AMOR PERFE                              ;       45000;       45000;       45000;CJD;
96897287;AMOR PERFE                              ;       45000;       45000;       45000;CJD;
96898755;AMOR PERFE                              ;       35000;       35000;       35000;CJD;
96898810;AMOR PERFE                              ;       35000;       35000;       35000;CJD;
96898984;AMOR PERFE                              ;       35000;       35000;       35000;CJD;
96898992;AMOR PERFE                              ;       35000;       35000;       35000;CJD;
96899395;TRIBAL                                  ;      155000;      155000;      155000;CJD;
96899638;TRIBAL                                  ;      155000;      155000;      155000;CJD;
96899883;TRIBAL                                  ;      155000;      155000;      155000;CJD;
96904860;SLIM LADY                               ;       85000;       85000;       85000;CJD;
96906650;SLIM LADY                               ;       85000;       85000;       85000;CJD;
96910151;SIGNATUREB                              ;       95000;       95000;       95000;CJD;
96911174;D-RING                                  ;      165000;      165000;      165000;CJD;
96911972;D-RING                                  ;       85000;       85000;       85000;CJD;
96913410;ENDURANCE                               ;      195000;      195000;      195000;CJD;
96919523;MONTAUK                                 ;       39000;       39000;       39000;CJD;
96919590;MONTAUK                                 ;       39000;       39000;       39000;CJD;
96920645;MONTAUK                                 ;       39000;       39000;       39000;CJD;
96923237;MONTAUK                                 ;       39000;       39000;       39000;CJD;
96938862;MONTAUK                                 ;       39000;       39000;       39000;CJD;
96938870;MONTAUK                                 ;       39000;       39000;       39000;CJD;
96946121;JACKIE                                  ;       49000;       49000;       49000;CJD;
96965150;TRIBAL                                  ;      329000;      329000;      329000;CJD;
96974702;EST.GOTAS                               ;      459000;      459000;      459000;CJD;
96974907;ORIGENS 2                               ;      129000;      129000;      129000;CJD;
96975156;ORIGENS 2                               ;      129000;      129000;      129000;CJD;
96975245;ARGOLAS 2                               ;       39000;       39000;       39000;CJD;
96975261;ARGOLAS 2                               ;       39000;       39000;       39000;CJD;
96975997;ARGOLAS 2                               ;       99000;       99000;       99000;CJD;
96976071;ARGOLAS 2                               ;       99000;       99000;       99000;CJD;
96976225;ARGOLAS 2                               ;      259000;      259000;      259000;CJD;
96976438;ARGOLAS 2                               ;      259000;      259000;      259000;CJD;
96976756;EST.GOTAS                               ;      235000;      235000;      235000;CJD;
96977647;HEART*                                  ;       39000;       39000;       39000;CJD;
96977680;HEART*                                  ;       39000;       39000;       39000;CJD;
96982268;HONEY                                   ;       79000;       79000;       79000;CJD;
96982314;HONEY                                   ;       79000;       79000;       79000;CJD;
96990880;ESCAMAS                                 ;       99000;       99000;       99000;CJD;
96991070;ESCAMAS                                 ;      339000;      339000;      339000;CJD;
97028967;MONTAUK                                 ;       49000;       49000;       49000;CJD;
97033901;ESCAMAS                                 ;      145000;      145000;      145000;CJD;
97033928;ESCAMAS                                 ;      145000;      145000;      145000;CJD;
97034800;FADA                                    ;       55000;       55000;       55000;CJD;
97035580;FADA                                    ;       55000;       55000;       55000;CJD;
97036757;BOMBE                                   ;      459000;      459000;      459000;CJD;
97037257;EST.GOTAS                               ;      359000;      359000;      359000;CJD;
97037362;PAND AMEND                              ;      349000;      349000;      349000;CJD;
97040835;ESCAMAS                                 ;       99000;       99000;       99000;CJD;
97048852;VENEZIANA                               ;       49000;       49000;       49000;CJD;
97065579;ROMANCE 2                               ;       79000;       79000;       79000;CJD;
97066028;ROMANCE 2                               ;       79000;       79000;       79000;CJD;
97066036;ROMANCE 2                               ;       79000;       79000;       79000;CJD;
97096318;BAMBU                                   ;      249000;      249000;      249000;CJD;
97096326;BAMBU                                   ;      249000;      249000;      249000;CJD;
97096415;TRIBAL                                  ;      209000;      209000;      209000;CJD;
97097012;BAMBU                                   ;      129000;      129000;      129000;CJD;
97097047;BAMBU                                   ;      129000;      129000;      129000;CJD;
97097934;TRIBAL 1                                ;      475000;      475000;      475000;CJD;
97099244;TRIBAL                                  ;      329000;      329000;      329000;CJD;
97099805;TRIBAL                                  ;      329000;      329000;      329000;CJD;
97124052;MAMA                                    ;       26000;       26000;       26000;CJD;
97124516;MAMA                                    ;       26000;       26000;       26000;CJD;
97125750;MAMA                                    ;       35000;       35000;       35000;CJD;
97126411;MAMA                                    ;       35000;       35000;       35000;CJD;
97128007;MAMA 2                                  ;       15000;       15000;       15000;CJD;
97129003;MAMA 2                                  ;       55000;       55000;       55000;CJD;
97129097;MAMA 2                                  ;       55000;       55000;       55000;CJD;
97147729;PAND PEROL                              ;       65000;       65000;       65000;CJD;
97161969;MEDALHAS                                ;       55000;       55000;       55000;CJD;
97161977;MEDALHAS                                ;       55000;       55000;       55000;CJD;
97168424;PAND PEROL                              ;       95000;       95000;       95000;CJD;
97169668;PAND PEROL                              ;       55000;       55000;       55000;CJD;
97171336;LUMIERE                                 ;      415000;      415000;      415000;CJD;
97171611;TRIBAL                                  ;     1495000;     1495000;     1495000;CJD;
97172960;DECOR                                   ;       39000;       39000;       39000;CJD;
97182265;TRIBAL 1                                ;      279000;      279000;      279000;CJD;
97184012;ARGOLAS                                 ;      319000;      319000;      319000;CJD;
97188840;PURPLE                                  ;       25000;       25000;       25000;CJD;
97189260;PURPLE                                  ;       25000;       25000;       25000;CJD;
97192244;PURPLE                                  ;        5000;        5000;        5000;CJD;
97193313;PURPLE                                  ;        5000;        5000;        5000;CJD;
97194921;PURPLE                                  ;        9000;        9000;        9000;CJD;
97195170;PURPLE                                  ;        9000;        9000;        9000;CJD;
97226262;PURPLE                                  ;        9000;        9000;        9000;CJD;
97227889;PURPLE                                  ;        9000;        9000;        9000;CJD;
97229512;PURPLE                                  ;       35000;       35000;       35000;CJD;
97229520;PURPLE                                  ;       35000;       35000;       35000;CJD;
97252093;TRIBAL 1                                ;      155000;      155000;      155000;CJD;
97252433;TRIBAL 1                                ;      155000;      155000;      155000;CJD;
97256943;BUTTERFLY                               ;       25000;       25000;       25000;CJD;
97256951;BUTTERFLY                               ;       25000;       25000;       25000;CJD;
97259144;ROMANCE 2                               ;       89000;       89000;       89000;CJD;
97260819;ROMANCE 2                               ;       29000;       29000;       29000;CJD;
97265608;CHAGALL*                                ;      115000;      115000;      115000;CJD;
97265799;GOTAS                                   ;       99000;       99000;       99000;CJD;
97265942;GOTAS                                   ;       99000;       99000;       99000;CJD;
97267066;ROMANCE 2                               ;       39000;       39000;       39000;CJD;
97268356;ROMANCE 2                               ;       39000;       39000;       39000;CJD;
97270512;ROMANCE 2                               ;       95000;       95000;       95000;CJD;
97272264;ROMANCE 2                               ;       95000;       95000;       95000;CJD;
97272493;ROMANCE 2                               ;       95000;       95000;       95000;CJD;
97275042;ROMANCE 2                               ;      179000;      179000;      179000;CJD;
97344729;LUMIERE                                 ;      349000;      349000;      349000;CJD;
97344893;LUMIERE                                 ;      255000;      255000;      255000;CJD;
97346330;DECOR                                   ;       65000;       65000;       65000;CJD;
97347124;DECOR                                   ;       45000;       45000;       45000;CJD;
97351091;ESCAMAS                                 ;      189000;      189000;      189000;CJD;
97358983;ROMANCE 2                               ;       69000;       69000;       69000;CJD;
97360350;ROMANCE 2                               ;       69000;       69000;       69000;CJD;
97369004;ROMANCE 2                               ;        9000;        9000;        9000;CJD;
97369012;ROMANCE 2                               ;        9000;        9000;        9000;CJD;
97374725;TRIBAL 1                                ;      515000;      515000;      515000;CJD;
97376701;ROMANCE 2                               ;       69000;       69000;       69000;CJD;
97377597;ROMANCE 2                               ;       69000;       69000;       69000;CJD;
97378208;ROMANCE 2                               ;       39000;       39000;       39000;CJD;
97379140;ROMANCE 2                               ;       29000;       29000;       29000;CJD;
97390070;AURORA                                  ;       39000;       39000;       39000;CJD;
97390119;AURORA                                  ;       39000;       39000;       39000;CJD;
97396273;HALEY                                   ;       55000;       55000;       55000;CJD;
97396303;HALEY                                   ;       55000;       55000;       55000;CJD;
97420883;ROMANCE 2                               ;       95000;       95000;       95000;CJD;
97432938;PAND PEROL                              ;      135000;      135000;      135000;CJD;
97438880;ROMANCE 2                               ;       89000;       89000;       89000;CJD;
97440744;ROMANCE 2                               ;       95000;       95000;       95000;CJD;
97457337;KISS PRATA                              ;        9000;        9000;        9000;CJD;
97463426;ROMANCE 2                               ;      189000;      189000;      189000;CJD;
97473707;CHALO                                   ;       39000;       39000;       39000;CJD;
97474398;CHALO                                   ;       39000;       39000;       39000;CJD;
97477729;CHALO                                   ;       49000;       49000;       49000;CJD;
97477907;CHALO                                   ;       49000;       49000;       49000;CJD;
97478059;CHALO                                   ;       49000;       49000;       49000;CJD;
97488410;GRACE                                   ;       49000;       49000;       49000;CJD;
97490156;HANNA                                   ;       49000;       49000;       49000;CJD;
97491462;HANNA                                   ;       49000;       49000;       49000;CJD;
97491594;HANNA                                   ;       49000;       49000;       49000;CJD;
97494054;HANNA                                   ;       49000;       49000;       49000;CJD;
97494283;HANNA                                   ;       49000;       49000;       49000;CJD;
97494461;HANNA                                   ;       49000;       49000;       49000;CJD;
97497428;HANNA                                   ;       49000;       49000;       49000;CJD;
97497487;HANNA                                   ;       49000;       49000;       49000;CJD;
97503614;HERIT.TANK                              ;       49000;       49000;       49000;CJD;
97509159;DECOR                                   ;        9000;        9000;        9000;CJD;
97511200;DECOR                                   ;       65000;       65000;       65000;CJD;
97514004;FASHION                                 ;       39000;       39000;       39000;CJD;
97514845;FASHION                                 ;       65000;       65000;       65000;CJD;
97516643;FASHION                                 ;       85000;       85000;       85000;CJD;
97519782;CUBIC                                   ;       19000;       19000;       19000;CJD;
97522376;CUBIC                                   ;       19000;       19000;       19000;CJD;
97527378;DECOR                                   ;       39000;       39000;       39000;CJD;
97534838;KISS PRATA                              ;       19000;       19000;       19000;CJD;
97535346;KISS PRATA                              ;       19000;       19000;       19000;CJD;
97544116;ROMANCE 2                               ;       95000;       95000;       95000;CJD;
97544590;AMOROSA                                 ;      259000;      259000;      259000;CJD;
97544744;JUNIOR SP                               ;      175000;      175000;      175000;CJD;
97545163;KARA                                    ;      169000;      169000;      169000;CJD;
97546267;KARA                                    ;      169000;      169000;      169000;CJD;
97546682;JUNIOR SP                               ;      379000;      379000;      379000;CJD;
97547115;VIVO                                    ;      129000;      129000;      129000;CJD;
97548286;FACETO                                  ;      295000;      295000;      295000;CJD;
97548570;RONDIRO                                 ;      215000;      215000;      215000;CJD;
97555894;ALTERNATI2                              ;       13000;       13000;       13000;CJD;
